FireplaceQu,LotShape,LandSlope,OverallQual,OverallCond,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,HeatingQC,KitchenQual,Functional,GarageFinish,GarageQual,GarageCond,PavedDrive,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,Foundation,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Longitude,Latitude,Median_n_Closest_SalePrice
3.0,0.0,0.0,4.0,5.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,0.0,5.0,5.0,2.0,2173,20,rl,40,14330,no_alley_access,lvl,culdsac,collgcr,norm,1fam,1story,1975,2001,gable,plywood,wd sdng,none,0,cblock,rec,88,alq,596,180,864,gasa,y,sbrkr,1558,0,0,1558,1,0,2,0,2,1,5,0,attchd,1975.0,2,440,140,0,239,0,227,0,no_fence,none,0,8,2008,wd,normal,,-93.68440246582031,42.02106857299805,191500.0
3.0,3.0,0.0,6.0,6.0,3.0,4.0,2.0,5.0,3.0,2.0,2.0,7.0,3.0,5.0,5.0,2.0,2594,20,rl,42,10331,no_alley_access,lvl,culdsac,timber,norm,1fam,1story,1985,1985,gable,plywood,plywood,none,0,cblock,alq,215,blq,80,970,1265,gasa,y,sbrkr,1240,0,0,1240,0,1,2,0,3,1,6,0,attchd,1985.0,2,528,232,0,0,0,0,0,no_fence,none,0,7,2007,wd,normal,,-93.64661407470703,41.998023986816406,226250.0
2.0,0.0,0.0,8.0,4.0,0.0,4.0,0.0,5.0,1.0,0.0,0.0,7.0,0.0,5.0,5.0,2.0,1389,20,rl,42,14892,no_alley_access,hls,culdsac,gilbert,norm,1fam,1story,2006,2007,gable,vinylsd,vinylsd,stone,160,pconc,glq,1320,unf,0,426,1746,gasa,y,sbrkr,1746,0,0,1746,1,0,2,0,3,1,7,2,attchd,2006.0,3,758,201,39,0,0,0,0,no_fence,none,0,10,2009,wd,normal,377500.0,-93.6358413696289,42.062957763671875,189000.0
2.0,3.0,0.0,6.0,4.0,2.0,4.0,2.0,5.0,0.0,0.0,2.0,7.0,0.0,5.0,5.0,2.0,983,20,rl,43,3182,no_alley_access,lvl,inside,blmngtn,norm,1fam,1story,2007,2007,gable,vinylsd,vinylsd,brkface,16,pconc,unf,0,unf,0,1266,1266,gasa,y,sbrkr,1266,0,0,1266,0,0,2,0,2,1,6,1,attchd,2007.0,2,388,100,16,0,0,0,0,no_fence,none,0,3,2008,wd,normal,159895.0,-93.64303588867188,42.06200408935547,184000.0
2.0,0.0,0.0,6.0,4.0,2.0,4.0,0.0,5.0,2.0,0.0,2.0,7.0,0.0,5.0,5.0,2.0,1009,20,rl,43,12118,no_alley_access,lvl,culdsac,mitchel,norm,1fam,1story,2004,2005,hip,vinylsd,vinylsd,stone,108,pconc,unf,0,unf,0,1710,1710,gasa,y,sbrkr,1710,0,0,1710,0,0,2,0,3,1,7,1,attchd,2004.0,2,550,100,48,0,0,180,0,no_fence,none,0,4,2009,wd,normal,240000.0,-93.6070556640625,41.99711990356445,135000.0
5.0,0.0,0.0,5.0,6.0,3.0,4.0,2.0,5.0,2.0,4.0,2.0,7.0,2.0,5.0,5.0,2.0,2364,20,rl,43,12712,no_alley_access,lvl,culdsac,sawyer,rrae,1fam,1story,1973,2006,gable,cemntbd,cemntbd,none,0,cblock,alq,968,unf,0,76,1044,gasa,y,sbrkr,1055,0,0,1055,1,0,1,0,2,1,5,1,attchd,1973.0,2,542,455,0,0,0,0,0,no_fence,none,0,1,2007,wd,abnorml,,-93.6621322631836,42.034671783447266,144450.0
3.0,1.0,0.0,4.0,4.0,3.0,4.0,2.0,5.0,3.0,0.0,3.0,7.0,3.0,5.0,5.0,2.0,214,20,rl,43,13568,no_alley_access,lvl,culdsac,collgcr,norm,1fam,1story,1995,1995,gable,vinylsd,vinylsd,none,0,pconc,alq,716,unf,0,274,990,gasa,y,sbrkr,990,0,0,990,0,1,1,0,3,1,5,0,attchd,1996.0,2,576,224,0,0,0,0,0,no_fence,none,0,7,2006,wd,normal,156000.0,-93.69200134277344,42.019046783447266,200500.0
3.0,0.0,0.0,4.0,4.0,3.0,4.0,1.0,5.0,1.0,4.0,3.0,7.0,2.0,5.0,5.0,2.0,2363,20,rl,44,10751,no_alley_access,lvl,culdsac,sawyer,rrae,1fam,1story,1974,1974,gable,plywood,plywood,brkface,44,cblock,alq,787,unf,0,250,1037,gasa,y,sbrkr,1037,0,0,1037,1,0,1,0,2,1,5,0,attchd,1974.0,2,431,136,47,0,0,0,0,no_fence,none,0,8,2007,wd,normal,,-93.6605224609375,42.03466033935547,149675.0
2.0,0.0,0.0,6.0,4.0,2.0,4.0,2.0,5.0,3.0,0.0,2.0,7.0,2.0,5.0,5.0,2.0,2586,20,rl,44,12864,no_alley_access,lvl,culdsac,mitchel,norm,1fam,1story,2002,2002,gable,vinylsd,vinylsd,none,0,pconc,glq,1392,unf,0,17,1409,gasa,y,sbrkr,1409,0,0,1409,1,0,1,1,1,1,4,1,attchd,2002.0,2,576,0,144,0,0,145,0,no_fence,none,0,7,2007,wd,normal,,-93.60693359375,41.9959716796875,135000.0
5.0,1.0,0.0,6.0,4.0,2.0,4.0,2.0,5.0,1.0,0.0,2.0,7.0,2.0,5.0,5.0,2.0,1573,20,rl,44,17485,no_alley_access,lvl,inside,edwards,norm,1fam,1story,2009,2010,gable,vinylsd,vinylsd,stone,96,pconc,glq,1346,unf,0,162,1508,gasa,y,sbrkr,1508,0,0,1508,1,0,1,0,1,1,5,2,attchd,2009.0,2,572,0,0,0,0,0,0,no_fence,none,0,1,2010,con,partial,,-93.66580200195312,42.02412414550781,118500.0
3.0,0.0,0.0,4.0,4.0,3.0,4.0,2.0,5.0,0.0,4.0,3.0,7.0,3.0,5.0,5.0,2.0,2526,20,rl,45,8982,no_alley_access,lvl,culdsac,collgcr,norm,1fam,1story,1977,1977,gable,cemntbd,cemntbd,none,0,cblock,alq,539,unf,0,501,1040,gasa,y,sbrkr,1040,0,0,1040,0,0,1,1,3,1,5,0,detchd,1977.0,2,748,0,0,0,0,0,0,mnprv,none,0,1,2007,wd,normal,,-93.68773651123047,42.022239685058594,169091.0
5.0,0.0,0.0,5.0,4.0,3.0,4.0,2.0,1.0,3.0,4.0,3.0,3.0,0.0,5.0,5.0,2.0,175,20,rl,47,12416,no_alley_access,lvl,inside,timber,norm,1fam,1story,1986,1986,gable,vinylsd,plywood,stone,132,cblock,alq,1398,lwq,208,0,1606,gasa,y,sbrkr,1651,0,0,1651,1,0,2,0,3,1,7,1,attchd,1986.0,2,616,192,0,0,0,0,0,no_fence,none,0,11,2008,wd,normal,184000.0,-93.64605712890625,41.999576568603516,228000.0
2.0,0.0,0.0,4.0,5.0,3.0,4.0,4.0,5.0,1.0,4.0,3.0,7.0,2.0,5.0,5.0,2.0,29,20,rl,47,16321,no_alley_access,lvl,culdsac,names,norm,1fam,1story,1957,1997,gable,metalsd,metalsd,none,0,cblock,blq,1277,unf,0,207,1484,gasa,y,sbrkr,1600,0,0,1600,1,0,1,0,2,1,6,2,attchd,1957.0,1,319,288,258,0,0,0,0,no_fence,none,0,12,2006,wd,normal,207500.0,-93.60572814941406,42.03902053833008,139000.0
5.0,1.0,0.0,7.0,4.0,2.0,4.0,2.0,5.0,0.0,0.0,2.0,7.0,0.0,5.0,5.0,2.0,1370,20,rl,48,10635,no_alley_access,lvl,fr2,collgcr,norm,1fam,1story,2003,2003,hip,vinylsd,vinylsd,brkface,171,pconc,blq,370,glq,972,315,1657,gasa,y,sbrkr,1668,0,0,1668,1,0,2,0,3,1,8,1,attchd,2003.0,2,502,0,262,0,0,0,0,no_fence,none,0,5,2010,wd,normal,232000.0,-93.68791961669922,42.014041900634766,200500.0
3.0,1.0,0.0,6.0,4.0,3.0,4.0,2.0,5.0,3.0,0.0,2.0,7.0,2.0,5.0,5.0,2.0,816,20,rl,48,12137,no_alley_access,lvl,culdsac,collgcr,norm,1fam,1story,1998,1998,gable,vinylsd,vinylsd,brkface,442,pconc,unf,0,unf,0,1649,1649,gasa,y,sbrkr,1661,0,0,1661,0,0,2,0,3,1,6,0,attchd,1998.0,2,598,0,34,0,0,0,0,no_fence,none,0,5,2010,wd,normal,224900.0,-93.68268585205078,42.01774978637695,203000.0
5.0,0.0,0.0,5.0,4.0,3.0,2.0,2.0,1.0,3.0,4.0,3.0,7.0,3.0,5.0,5.0,2.0,125,20,rl,48,17043,no_alley_access,lvl,culdsac,nwames,norm,1fam,1story,1979,1998,gable,hdboard,hdboard,none,0,cblock,unf,0,unf,0,1362,1362,gasa,y,sbrkr,1586,0,0,1586,0,0,2,0,3,1,7,1,attchd,1979.0,2,435,192,0,0,0,0,0,no_fence,none,0,1,2009,wd,normal,181000.0,-93.63651275634766,42.0554084777832,190000.0
2.0,0.0,0.0,7.0,4.0,2.0,4.0,0.0,2.0,3.0,0.0,2.0,7.0,2.0,5.0,5.0,2.0,2687,20,rl,49,15218,no_alley_access,lvl,culdsac,somerst,rran,1fam,1story,2006,2006,gable,vinylsd,vinylsd,none,0,pconc,glq,1562,unf,0,108,1670,gasa,y,sbrkr,1670,0,0,1670,1,0,2,1,2,1,6,1,attchd,2006.0,3,928,0,240,200,0,0,0,no_fence,none,0,9,2006,new,partial,,-93.64208221435547,42.054317474365234,232000.0
3.0,0.0,0.0,7.0,4.0,2.0,4.0,2.0,5.0,1.0,0.0,2.0,7.0,3.0,5.0,5.0,2.0,1404,20,rl,49,15256,no_alley_access,lvl,culdsac,somerst,rran,1fam,1story,2007,2007,gable,vinylsd,vinylsd,stone,84,pconc,glq,929,unf,0,556,1485,gasa,y,sbrkr,1464,0,0,1464,1,0,2,0,3,1,6,0,attchd,2007.0,3,754,168,160,0,0,0,0,no_fence,none,0,8,2007,wd,normal,282922.0,-93.64176177978516,42.054176330566406,232300.0
0.0,1.0,0.0,7.0,4.0,2.0,4.0,0.0,5.0,2.0,0.0,0.0,7.0,0.0,5.0,5.0,2.0,665,20,rl,49,20896,no_alley_access,lvl,culdsac,somerst,rran,1fam,1story,2005,2006,gable,vinylsd,vinylsd,none,0,pconc,glq,1721,unf,0,356,2077,gasa,y,sbrkr,2097,0,0,2097,1,0,1,1,1,1,8,1,attchd,2005.0,3,1134,192,267,0,0,0,0,no_fence,none,0,1,2006,new,partial,423000.0,-93.64177703857422,42.054176330566406,232300.0
3.0,0.0,0.0,3.0,8.0,3.0,2.0,1.0,5.0,3.0,0.0,1.0,7.0,3.0,5.0,5.0,2.0,1839,20,rl,50,4280,no_alley_access,lvl,inside,sawyer,norm,1fam,1story,1946,2001,gable,metalsd,metalsd,none,0,cblock,unf,0,unf,0,560,560,gasa,y,fusea,704,0,0,704,0,1,1,0,2,1,4,0,carport,1946.0,1,220,0,0,24,0,0,0,no_fence,none,0,9,2009,wd,normal,,-93.6592025756836,42.03268051147461,165000.0
3.0,3.0,1.0,0.0,2.0,1.0,1.0,3.0,3.0,4.0,1.0,1.0,7.0,1.0,3.0,3.0,0.0,534,20,rl,50,5000,no_alley_access,low,inside,brkside,norm,1fam,1story,1946,1950,gable,vinylsd,vinylsd,none,0,slab,no_basement,0,no_basement,0,0,0,gasa,n,fusef,334,0,0,334,0,0,1,0,1,1,2,0,no_garage,0.0,0,0,0,0,0,0,0,0,no_fence,none,0,1,2007,wd,normal,39300.0,-93.6296615600586,42.03657531738281,137900.0
3.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,7.0,1.0,3.0,3.0,0.0,2399,20,rl,50,5000,no_alley_access,lvl,inside,brkside,norm,1fam,1story,1946,1950,gable,wdshing,wd shng,none,0,cblock,lwq,299,unf,0,367,666,gasa,n,sbrkr,666,0,0,666,0,1,1,0,2,1,4,0,no_garage,0.0,0,0,0,52,0,0,0,0,mnprv,none,0,4,2007,wd,normal,,-93.62954711914062,42.035682678222656,132750.0
3.0,3.0,0.0,4.0,7.0,3.0,4.0,4.0,5.0,3.0,0.0,3.0,7.0,3.0,5.0,5.0,0.0,2401,20,rl,50,5175,no_alley_access,lvl,inside,brkside,rran,1fam,1story,1958,2000,gable,vinylsd,vinylsd,none,0,cblock,blq,150,alq,404,254,808,gasa,y,sbrkr,808,0,0,808,0,0,1,0,2,1,5,0,detchd,1963.0,1,308,143,0,0,0,0,0,no_fence,none,0,7,2007,cod,normal,,-93.62857818603516,42.036224365234375,133950.0
3.0,3.0,0.0,6.0,4.0,3.0,4.0,2.0,2.0,2.0,0.0,3.0,7.0,3.0,5.0,5.0,2.0,2807,20,rl,50,5500,no_alley_access,lvl,inside,swisu,norm,1fam,1story,2004,2004,shed,vinylsd,vinylsd,none,0,pconc,glq,510,lwq,373,190,1073,gasa,y,sbrkr,1073,0,0,1073,1,0,2,0,2,1,4,0,detchd,2004.0,1,246,0,120,0,0,0,0,no_fence,none,0,5,2006,wd,normal,,-93.6557846069336,42.02799606323242,119250.0
3.0,3.0,0.0,4.0,6.0,3.0,2.0,4.0,5.0,3.0,0.0,3.0,7.0,3.0,5.0,5.0,2.0,1618,20,rl,50,6953,no_alley_access,lvl,inside,mitchel,norm,1fam,1story,1971,2004,gable,vinylsd,vinylsd,none,0,cblock,alq,469,unf,0,395,864,gasa,y,sbrkr,874,0,0,874,0,0,1,0,3,1,5,0,detchd,1971.0,1,352,0,0,0,0,0,0,no_fence,none,0,6,2010,conld,normal,,-93.60144805908203,41.99155807495117,130250.0
3.0,0.0,0.0,4.0,6.0,3.0,2.0,4.0,5.0,1.0,2.0,3.0,7.0,1.0,3.0,3.0,2.0,961,20,rl,50,7207,no_alley_access,lvl,inside,brkside,norm,1fam,1story,1958,2008,gable,wd sdng,plywood,none,0,cblock,blq,696,unf,0,162,858,gasa,y,sbrkr,858,0,0,858,1,0,1,0,2,1,4,0,no_garage,0.0,0,0,117,0,0,0,0,0,no_fence,none,0,2,2010,wd,normal,116500.0,-93.62928771972656,42.035255432128906,128000.0
2.0,3.0,0.0,5.0,5.0,3.0,2.0,4.0,5.0,3.0,0.0,3.0,7.0,3.0,5.0,5.0,2.0,312,20,rl,50,8000,no_alley_access,lvl,inside,names,norm,1fam,1story,1948,2002,gable,vinylsd,vinylsd,none,0,cblock,alq,680,unf,0,292,972,gasa,y,sbrkr,972,0,0,972,1,0,1,0,2,1,5,1,detchd,1948.0,1,240,0,0,0,0,0,0,no_fence,none,0,5,2009,wd,normal,132000.0,-93.61717987060547,42.03474426269531,115000.0
5.0,0.0,0.0,6.0,4.0,3.0,4.0,2.0,5.0,3.0,4.0,3.0,7.0,0.0,2.0,2.0,2.0,1282,20,rl,50,8049,no_alley_access,lvl,culdsac,timber,norm,1fam,1story,1990,1990,hip,hdboard,hdboard,brkface,54,cblock,alq,1053,unf,0,256,1309,gasa,y,sbrkr,1339,0,0,1339,1,0,2,0,2,1,6,1,attchd,1990.0,2,484,0,58,0,0,90,0,no_fence,none,0,7,2006,wd,normal,180000.0,-93.64657592773438,41.998023986816406,228000.0
3.0,3.0,0.0,4.0,8.0,3.0,0.0,4.0,5.0,3.0,0.0,3.0,7.0,1.0,3.0,3.0,2.0,1124,20,rl,50,9405,no_alley_access,lvl,inside,edwards,norm,1fam,1story,1947,2008,hip,vinylsd,vinylsd,none,0,cblock,unf,0,unf,0,698,698,gasa,y,sbrkr,698,0,0,698,0,1,1,0,2,1,4,0,no_garage,0.0,0,0,0,200,0,0,0,0,no_fence,none,0,6,2009,wd,normal,118000.0,-93.66477966308594,42.02247619628906,113000.0
2.0,0.0,0.0,6.0,4.0,2.0,4.0,2.0,5.0,3.0,0.0,2.0,7.0,2.0,5.0,5.0,2.0,904,20,rl,50,14859,no_alley_access,hls,culdsac,gilbert,norm,1fam,1story,2006,2006,hip,vinylsd,vinylsd,brkface,27,pconc,unf,0,unf,0,1670,1670,gasa,y,sbrkr,1670,0,0,1670,0,0,2,0,3,1,7,1,attchd,2006.0,3,690,144,60,0,0,0,0,no_fence,none,0,8,2006,new,partial,240000.0,-93.6359634399414,42.062808990478516,189000.0
5.0,3.0,1.0,4.0,3.0,3.0,4.0,4.0,5.0,1.0,2.0,3.0,7.0,2.0,5.0,5.0,2.0,1185,20,rl,50,35133,no_alley_access,lvl,inside,timber,norm,1fam,1story,1963,1963,hip,metalsd,metalsd,brkface,226,cblock,rec,1159,unf,0,413,1572,gasa,y,sbrkr,1572,0,0,1572,1,0,1,1,3,1,5,2,2types,1963.0,3,995,0,263,0,0,263,0,no_fence,none,0,5,2007,wd,normal,186700.0,-93.66216278076172,41.997352600097656,222500.0
2.0,0.0,0.0,8.0,4.0,0.0,4.0,0.0,5.0,0.0,0.0,2.0,7.0,0.0,2.0,5.0,2.0,2264,20,rl,52,51974,no_alley_access,lvl,culdsac,stonebr,posn,1fam,1story,2006,2007,hip,vinylsd,vinylsd,brkface,710,pconc,glq,1101,unf,0,1559,2660,gasa,y,sbrkr,2338,0,0,2338,1,0,2,1,4,1,8,2,attchd,2005.0,3,1110,0,135,0,0,322,0,no_fence,none,0,6,2007,new,partial,,-93.6263656616211,42.06120300292969,184000.0
2.0,3.0,0.0,6.0,4.0,2.0,4.0,2.0,5.0,0.0,0.0,2.0,7.0,0.0,5.0,5.0,2.0,2322,20,rl,53,3710,no_alley_access,lvl,inside,blmngtn,norm,1fam,1story,2007,2007,gable,vinylsd,vinylsd,brkface,16,pconc,unf,0,unf,0,1266,1266,gasa,y,sbrkr,1266,0,0,1266,0,0,2,0,2,1,6,1,attchd,2007.0,2,388,100,16,0,0,0,0,no_fence,none,0,8,2007,new,partial,,-93.64217376708984,42.06330108642578,184000.0
2.0,3.0,0.0,6.0,4.0,2.0,4.0,2.0,5.0,1.0,0.0,2.0,7.0,0.0,5.0,5.0,2.0,1987,20,rl,53,3710,no_alley_access,lvl,inside,blmngtn,norm,1fam,1story,2007,2008,gable,wdshing,wd shng,brkface,20,pconc,unf,0,unf,0,1146,1146,gasa,y,sbrkr,1246,0,0,1246,0,0,2,0,2,1,5,1,attchd,2007.0,2,428,100,24,0,0,0,0,no_fence,none,0,3,2008,new,partial,,-93.64232635498047,42.06330108642578,184000.0
3.0,3.0,0.0,2.0,4.0,3.0,4.0,4.0,5.0,3.0,2.0,3.0,7.0,3.0,1.0,5.0,2.0,1782,20,rl,53,5470,no_alley_access,lvl,inside,oldtown,norm,1fam,1story,1958,1958,gable,metalsd,metalsd,none,0,cblock,unf,0,unf,0,792,792,gasa,y,fusea,792,0,0,792,0,0,1,0,2,1,4,0,attchd,1958.0,1,366,0,90,0,0,0,0,no_fence,none,0,8,2009,wd,normal,,-93.6146240234375,42.03806686401367,126000.0
3.0,0.0,0.0,5.0,6.0,3.0,4.0,4.0,5.0,3.0,2.0,3.0,7.0,3.0,5.0,5.0,2.0,1775,20,rl,53,8128,no_alley_access,lvl,culdsac,names,norm,1fam,1story,1954,1954,hip,metalsd,metalsd,brkface,80,cblock,alq,490,unf,0,572,1062,gasa,y,sbrkr,1062,0,0,1062,1,0,1,0,3,1,6,0,attchd,1954.0,1,297,0,0,0,0,0,0,no_fence,none,0,2,2009,wd,normal,,-93.61854553222656,42.0396728515625,137000.0
3.0,0.0,0.0,4.0,4.0,2.0,4.0,2.0,5.0,3.0,2.0,2.0,7.0,3.0,5.0,5.0,2.0,1938,20,rl,53,14137,no_alley_access,lvl,inside,gilbert,norm,1fam,1story,1996,1997,gable,hdboard,hdboard,none,0,pconc,glq,450,unf,0,898,1348,gasa,y,sbrkr,1384,0,0,1384,1,0,2,0,3,1,7,0,attchd,1996.0,2,404,0,39,0,0,0,0,no_fence,none,0,11,2008,wd,normal,,-93.63671875,42.060638427734375,186250.0
2.0,0.0,0.0,8.0,4.0,0.0,4.0,0.0,5.0,1.0,0.0,0.0,7.0,0.0,5.0,5.0,2.0,1945,20,rl,53,15401,no_alley_access,hls,culdsac,stonebr,norm,1fam,1story,2004,2004,hip,vinylsd,vinylsd,brkface,296,pconc,glq,1337,unf,0,547,1884,gasa,y,sbrkr,1884,0,0,1884,1,0,2,0,2,1,7,1,attchd,2004.0,3,670,214,76,0,0,0,0,no_fence,none,0,9,2008,wd,normal,,-93.62791442871094,42.06024169921875,182500.0
5.0,0.0,0.0,5.0,5.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,7.0,3.0,5.0,5.0,2.0,696,20,rl,54,13811,no_alley_access,lvl,inside,timber,norm,1fam,1story,1987,1987,gable,hdboard,hdboard,brkface,72,cblock,glq,980,lwq,40,92,1112,gasa,y,sbrkr,1137,0,0,1137,1,0,2,0,2,1,5,1,attchd,1987.0,2,551,125,0,0,0,0,0,no_fence,none,0,7,2006,wd,normal,176000.0,-93.6460952758789,41.99955368041992,228000.0
5.0,3.0,0.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,0.0,3.0,7.0,3.0,5.0,5.0,2.0,1222,20,rl,55,8250,no_alley_access,lvl,inside,sawyer,feedr,1fam,1story,1968,1968,hip,hdboard,hdboard,none,0,cblock,blq,250,lwq,492,210,952,gasa,y,sbrkr,1211,0,0,1211,0,0,1,0,3,1,5,1,attchd,1968.0,1,322,0,63,0,0,0,0,no_fence,none,0,8,2008,wd,normal,134000.0,-93.656982421875,42.03440856933594,168000.0
1.0,0.0,0.0,6.0,4.0,2.0,2.0,2.0,5.0,3.0,4.0,2.0,7.0,0.0,5.0,5.0,2.0,1951,20,rl,56,18559,no_alley_access,lvl,culdsac,nwames,norm,1fam,1story,1978,1978,hip,plywood,plywood,brkface,383,cblock,glq,1206,rec,186,656,2048,gasa,y,sbrkr,2064,0,0,2064,1,0,2,0,3,1,7,2,attchd,1978.0,2,550,200,0,0,0,0,0,no_fence,none,0,8,2008,wd,normal,,-93.63651275634766,42.05535888671875,192250.0
5.0,0.0,0.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,0.0,3.0,7.0,3.0,5.0,5.0,2.0,2209,20,rl,56,26073,no_alley_access,lvl,culdsac,crawfor,norm,1fam,1story,1956,1956,gable,brkface,metalsd,none,0,pconc,rec,1116,unf,0,782,1898,gasa,y,fusea,1898,0,0,1898,0,0,2,1,3,1,7,2,attchd,1956.0,2,484,0,51,224,0,0,0,mnprv,none,0,4,2008,wd,normal,,-93.64031219482422,42.012638092041016,195550.0
3.0,0.0,0.0,4.0,6.0,3.0,4.0,0.0,2.0,2.0,1.0,3.0,7.0,3.0,5.0,5.0,2.0,698,20,rl,57,6420,no_alley_access,lvl,inside,edwards,norm,1fam,1story,1952,1952,gable,wd sdng,wd sdng,none,0,pconc,lwq,210,alq,551,219,980,gasa,y,fusea,1148,0,0,1148,0,1,1,0,2,1,6,0,detchd,1952.0,1,308,0,0,0,0,0,0,no_fence,none,0,9,2006,wd,normal,123500.0,-93.66018676757812,42.02630615234375,117500.0
3.0,3.0,0.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,2.0,3.0,7.0,3.0,5.0,5.0,2.0,798,20,rl,57,7677,no_alley_access,lvl,inside,names,norm,1fam,1story,1953,1953,gable,vinylsd,vinylsd,none,0,cblock,blq,570,unf,0,203,773,gasa,y,sbrkr,773,0,0,773,0,0,1,0,2,1,4,0,attchd,1953.0,1,240,0,0,0,0,0,0,no_fence,none,0,4,2008,wd,abnorml,110000.0,-93.61707305908203,42.038516998291016,132000.0
2.0,0.0,0.0,5.0,4.0,3.0,4.0,4.0,5.0,3.0,0.0,2.0,7.0,3.0,5.0,5.0,2.0,1151,20,rl,57,8280,no_alley_access,lvl,inside,names,norm,1fam,1story,1950,1950,gable,brkface,brkface,none,0,cblock,unf,0,unf,0,932,932,gasa,y,fusea,932,0,0,932,0,0,1,0,2,1,4,1,attchd,1950.0,1,306,0,0,214,0,0,0,gdprv,none,0,11,2007,wd,normal,124000.0,-93.622802734375,42.03921127319336,140000.0
3.0,1.0,0.0,4.0,4.0,3.0,4.0,2.0,5.0,3.0,0.0,3.0,7.0,3.0,5.0,5.0,2.0,1048,20,rl,57,9245,no_alley_access,lvl,inside,collgcr,norm,1fam,1story,1994,1995,gable,vinylsd,vinylsd,none,0,pconc,glq,686,unf,0,304,990,gasa,y,sbrkr,990,0,0,990,0,1,1,0,3,1,5,0,detchd,1996.0,2,672,0,0,0,0,0,0,no_fence,none,0,2,2008,wd,normal,145000.0,-93.69161224365234,42.0191535949707,200500.0
3.0,0.0,0.0,4.0,6.0,3.0,4.0,4.0,5.0,3.0,0.0,2.0,7.0,2.0,5.0,5.0,2.0,1118,20,rl,57,9764,no_alley_access,lvl,fr2,sawyer,feedr,1fam,1story,1967,2003,gable,vinylsd,vinylsd,none,0,cblock,blq,702,unf,0,192,894,gasa,y,sbrkr,894,0,0,894,1,0,1,0,3,1,5,0,attchd,1967.0,2,450,0,0,0,0,0,0,no_fence,none,0,5,2008,wd,normal,130000.0,-93.67794799804688,42.031124114990234,152168.5
5.0,3.0,0.0,5.0,4.0,3.0,4.0,2.0,5.0,3.0,0.0,2.0,7.0,3.0,5.0,5.0,2.0,1636,20,rl,58,7250,no_alley_access,lvl,inside,gilbert,norm,1fam,1story,1993,1993,gable,hdboard,hdboard,brkface,45,pconc,unf,0,unf,0,1181,1181,gasa,y,sbrkr,1190,0,0,1190,0,0,2,0,3,1,6,1,attchd,1993.0,2,430,0,21,0,0,0,0,no_fence,none,0,11,2009,wd,normal,,-93.63582611083984,42.05819320678711,183000.0
3.0,3.0,0.0,4.0,5.0,3.0,4.0,1.0,5.0,3.0,0.0,3.0,7.0,3.0,5.0,5.0,2.0,2501,20,rl,58,9280,no_alley_access,lvl,inside,edwards,norm,1fam,1story,1951,1951,gable,wd sdng,wd sdng,none,0,cblock,alq,557,unf,0,785,1342,gasa,y,sbrkr,1342,0,0,1342,1,0,1,0,4,1,7,0,detchd,1951.0,1,256,0,0,0,0,0,0,no_fence,none,0,4,2007,wd,normal,,-93.6585464477539,42.02387237548828,113000.0
3.0,0.0,0.0,4.0,6.0,3.0,4.0,4.0,5.0,3.0,0.0,3.0,7.0,2.0,5.0,5.0,2.0,2908,20,rl,58,10172,no_alley_access,lvl,inside,mitchel,norm,1fam,1story,1968,2003,gable,plywood,plywood,none,0,cblock,alq,441,unf,0,423,864,gasa,y,sbrkr,874,0,0,874,1,0,1,0,3,1,5,0,attchd,1968.0,1,288,0,120,0,0,0,0,no_fence,none,0,10,2006,wd,normal,,-93.60427856445312,41.99306106567383,134000.0
3.0,3.0,0.0,4.0,6.0,3.0,2.0,4.0,5.0,3.0,0.0,3.0,7.0,3.0,5.0,5.0,2.0,2248,20,rl,59,6490,no_alley_access,lvl,inside,mitchel,norm,1fam,1story,1983,1983,gable,vinylsd,vinylsd,none,0,cblock,glq,534,unf,0,282,816,gasa,y,sbrkr,816,0,0,816,0,1,1,0,2,1,4,0,attchd,1983.0,1,264,315,0,0,0,0,0,gdwo,none,0,4,2008,wd,normal,,-93.60511016845703,41.98711013793945,129900.0
