Id,MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Longitude,Latitude,Median_n_Closest_SalePrice
2594,20,rl,42.0,10331,no_alley_access,reg,lvl,culdsac,gtl,timber,norm,1fam,1story,7,7,1985,1985,gable,plywood,plywood,none,0.0,ta,ta,cblock,gd,ta,no,alq,215.0,blq,80.0,970.0,1265.0,gasa,gd,y,sbrkr,1240,0,0,1240,0.0,1.0,2,0,3,1,gd,6,typ,0,0,attchd,1985.0,unf,2.0,528.0,ta,ta,y,232,0,0,0,0,0,no_fence,none,0,7,2007,wd,normal,,-93.646617,41.998023,180000.0
1389,20,rl,42.0,14892,no_alley_access,ir1,hls,culdsac,gtl,gilbert,norm,1fam,1story,9,5,2006,2007,gable,vinylsd,vinylsd,stone,160.0,ex,ta,pconc,ex,ta,gd,glq,1320.0,unf,0.0,426.0,1746.0,gasa,ex,y,sbrkr,1746,0,0,1746,1.0,0.0,2,0,3,1,ex,7,typ,2,gd,attchd,2006.0,fin,3.0,758.0,ta,ta,y,201,39,0,0,0,0,no_fence,none,0,10,2009,wd,normal,377500.0,-93.635838,42.062956,240000.0
983,20,rl,43.0,3182,no_alley_access,reg,lvl,inside,gtl,blmngtn,norm,1fam,1story,7,5,2007,2007,gable,vinylsd,vinylsd,brkface,16.0,gd,ta,pconc,gd,ta,av,unf,0.0,unf,0.0,1266.0,1266.0,gasa,ex,y,sbrkr,1266,0,0,1266,0.0,0.0,2,0,2,1,gd,6,typ,1,gd,attchd,2007.0,fin,2.0,388.0,ta,ta,y,100,16,0,0,0,0,no_fence,none,0,3,2008,wd,normal,159895.0,-93.643039,42.062004,181000.0
1009,20,rl,43.0,12118,no_alley_access,ir1,lvl,culdsac,gtl,mitchel,norm,1fam,1story,7,5,2004,2005,hip,vinylsd,vinylsd,stone,108.0,gd,ta,pconc,ex,ta,mn,unf,0.0,unf,0.0,1710.0,1710.0,gasa,ex,y,sbrkr,1710,0,0,1710,0.0,0.0,2,0,3,1,gd,7,typ,1,gd,attchd,2004.0,fin,2.0,550.0,ta,ta,y,100,48,0,0,180,0,no_fence,none,0,4,2009,wd,normal,240000.0,-93.607055,41.997119,255343.0
2364,20,rl,43.0,12712,no_alley_access,ir1,lvl,culdsac,gtl,sawyer,rrae,1fam,1story,6,7,1973,2006,gable,cemntbd,cemntbd,none,0.0,ta,ta,cblock,gd,ta,mn,alq,968.0,unf,0.0,76.0,1044.0,gasa,ta,y,sbrkr,1055,0,0,1055,1.0,0.0,1,0,2,1,gd,5,typ,1,ta,attchd,1973.0,rfn,2.0,542.0,ta,ta,y,455,0,0,0,0,0,no_fence,none,0,1,2007,wd,abnorml,,-93.662134,42.034673,155500.0
214,20,rl,43.0,13568,no_alley_access,ir2,lvl,culdsac,gtl,collgcr,norm,1fam,1story,5,5,1995,1995,gable,vinylsd,vinylsd,none,0.0,ta,ta,pconc,gd,ta,no,alq,716.0,unf,0.0,274.0,990.0,gasa,ex,y,sbrkr,990,0,0,990,0.0,1.0,1,0,3,1,ta,5,typ,0,0,attchd,1996.0,unf,2.0,576.0,ta,ta,y,224,0,0,0,0,0,no_fence,none,0,7,2006,wd,normal,156000.0,-93.692005,42.019047,145000.0
2363,20,rl,44.0,10751,no_alley_access,ir1,lvl,culdsac,gtl,sawyer,rrae,1fam,1story,5,5,1974,1974,gable,plywood,plywood,brkface,44.0,ta,ta,cblock,fa,ta,gd,alq,787.0,unf,0.0,250.0,1037.0,gasa,ta,y,sbrkr,1037,0,0,1037,1.0,0.0,1,0,2,1,ta,5,typ,0,0,attchd,1974.0,rfn,2.0,431.0,ta,ta,y,136,47,0,0,0,0,no_fence,none,0,8,2007,wd,normal,,-93.660522,42.03466,130500.0
2586,20,rl,44.0,12864,no_alley_access,ir1,lvl,culdsac,gtl,mitchel,norm,1fam,1story,7,5,2002,2002,gable,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,no,glq,1392.0,unf,0.0,17.0,1409.0,gasa,ex,y,sbrkr,1409,0,0,1409,1.0,0.0,1,1,1,1,gd,4,typ,1,gd,attchd,2002.0,rfn,2.0,576.0,ta,ta,y,0,144,0,0,145,0,no_fence,none,0,7,2007,wd,normal,,-93.606933,41.995973,239843.0
1573,20,rl,44.0,17485,no_alley_access,ir2,lvl,inside,gtl,edwards,norm,1fam,1story,7,5,2009,2010,gable,vinylsd,vinylsd,stone,96.0,gd,ta,pconc,gd,ta,gd,glq,1346.0,unf,0.0,162.0,1508.0,gasa,ex,y,sbrkr,1508,0,0,1508,1.0,0.0,1,0,1,1,gd,5,typ,2,ta,attchd,2009.0,rfn,2.0,572.0,ta,ta,y,0,0,0,0,0,0,no_fence,none,0,1,2010,con,partial,,-93.665799,42.024126,136900.0
2526,20,rl,45.0,8982,no_alley_access,ir1,lvl,culdsac,gtl,collgcr,norm,1fam,1story,5,5,1977,1977,gable,cemntbd,cemntbd,none,0.0,ta,ta,cblock,gd,ta,av,alq,539.0,unf,0.0,501.0,1040.0,gasa,ta,y,sbrkr,1040,0,0,1040,0.0,0.0,1,1,3,1,ta,5,typ,0,0,detchd,1977.0,unf,2.0,748.0,ta,ta,y,0,0,0,0,0,0,mnprv,none,0,1,2007,wd,normal,,-93.687734,42.022239,128200.0
175,20,rl,47.0,12416,no_alley_access,ir1,lvl,inside,gtl,timber,norm,1fam,1story,6,5,1986,1986,gable,vinylsd,plywood,stone,132.0,ta,ta,cblock,gd,fa,no,alq,1398.0,lwq,208.0,0.0,1606.0,gasa,ta,y,sbrkr,1651,0,0,1651,1.0,0.0,2,0,3,1,ta,7,min2,1,ta,attchd,1986.0,fin,2.0,616.0,ta,ta,y,192,0,0,0,0,0,no_fence,none,0,11,2008,wd,normal,184000.0,-93.646054,41.999575,180000.0
29,20,rl,47.0,16321,no_alley_access,ir1,lvl,culdsac,gtl,names,norm,1fam,1story,5,6,1957,1997,gable,metalsd,metalsd,none,0.0,ta,ta,cblock,ta,ta,gd,blq,1277.0,unf,0.0,207.0,1484.0,gasa,ta,y,sbrkr,1600,0,0,1600,1.0,0.0,1,0,2,1,ta,6,typ,2,gd,attchd,1957.0,rfn,1.0,319.0,ta,ta,y,288,258,0,0,0,0,no_fence,none,0,12,2006,wd,normal,207500.0,-93.605727,42.03902,157000.0
1370,20,rl,48.0,10635,no_alley_access,ir2,lvl,fr2,gtl,collgcr,norm,1fam,1story,8,5,2003,2003,hip,vinylsd,vinylsd,brkface,171.0,gd,ta,pconc,gd,ta,av,blq,370.0,glq,972.0,315.0,1657.0,gasa,ex,y,sbrkr,1668,0,0,1668,1.0,0.0,2,0,3,1,gd,8,typ,1,ta,attchd,2003.0,fin,2.0,502.0,ta,ta,y,0,262,0,0,0,0,no_fence,none,0,5,2010,wd,normal,232000.0,-93.687922,42.01404,204250.0
816,20,rl,48.0,12137,no_alley_access,ir2,lvl,culdsac,gtl,collgcr,norm,1fam,1story,7,5,1998,1998,gable,vinylsd,vinylsd,brkface,442.0,ta,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,1649.0,1649.0,gasa,ex,y,sbrkr,1661,0,0,1661,0.0,0.0,2,0,3,1,gd,6,typ,0,0,attchd,1998.0,rfn,2.0,598.0,ta,ta,y,0,34,0,0,0,0,no_fence,none,0,5,2010,wd,normal,224900.0,-93.682686,42.017749,221000.0
125,20,rl,48.0,17043,no_alley_access,ir1,lvl,culdsac,gtl,nwames,norm,1fam,1story,6,5,1979,1998,gable,hdboard,hdboard,none,0.0,ta,gd,cblock,gd,fa,no,unf,0.0,unf,0.0,1362.0,1362.0,gasa,ta,y,sbrkr,1586,0,0,1586,0.0,0.0,2,0,3,1,ta,7,typ,1,ta,attchd,1979.0,unf,2.0,435.0,ta,ta,y,192,0,0,0,0,0,no_fence,none,0,1,2009,wd,normal,181000.0,-93.636512,42.055408,194000.0
2687,20,rl,49.0,15218,no_alley_access,ir1,lvl,culdsac,gtl,somerst,rran,1fam,1story,8,5,2006,2006,gable,vinylsd,vinylsd,none,0.0,gd,ta,pconc,ex,gd,no,glq,1562.0,unf,0.0,108.0,1670.0,gasa,ex,y,sbrkr,1670,0,0,1670,1.0,0.0,2,1,2,1,gd,6,typ,1,gd,attchd,2006.0,rfn,3.0,928.0,ta,ta,y,0,240,200,0,0,0,no_fence,none,0,9,2006,new,partial,,-93.642082,42.054318,264132.0
1404,20,rl,49.0,15256,no_alley_access,ir1,lvl,culdsac,gtl,somerst,rran,1fam,1story,8,5,2007,2007,gable,vinylsd,vinylsd,stone,84.0,gd,ta,pconc,gd,ta,gd,glq,929.0,unf,0.0,556.0,1485.0,gasa,ex,y,sbrkr,1464,0,0,1464,1.0,0.0,2,0,3,1,gd,6,typ,0,0,attchd,2007.0,unf,3.0,754.0,ta,ta,y,168,160,0,0,0,0,no_fence,none,0,8,2007,wd,normal,282922.0,-93.64176,42.054177,305000.0
665,20,rl,49.0,20896,no_alley_access,ir2,lvl,culdsac,gtl,somerst,rran,1fam,1story,8,5,2005,2006,gable,vinylsd,vinylsd,none,0.0,gd,ta,pconc,ex,ta,mn,glq,1721.0,unf,0.0,356.0,2077.0,gasa,ex,y,sbrkr,2097,0,0,2097,1.0,0.0,1,1,1,1,ex,8,typ,1,ex,attchd,2005.0,fin,3.0,1134.0,ta,ta,y,192,267,0,0,0,0,no_fence,none,0,1,2006,new,partial,423000.0,-93.64178,42.054176,286461.0
1839,20,rl,50.0,4280,no_alley_access,ir1,lvl,inside,gtl,sawyer,norm,1fam,1story,4,9,1946,2001,gable,metalsd,metalsd,none,0.0,ta,gd,cblock,fa,ta,no,unf,0.0,unf,0.0,560.0,560.0,gasa,ex,y,fusea,704,0,0,704,0.0,1.0,1,0,2,1,fa,4,typ,0,0,carport,1946.0,unf,1.0,220.0,ta,ta,y,0,0,24,0,0,0,no_fence,none,0,9,2009,wd,normal,,-93.659205,42.032681,130000.0
534,20,rl,50.0,5000,no_alley_access,reg,low,inside,mod,brkside,norm,1fam,1story,1,3,1946,1950,gable,vinylsd,vinylsd,none,0.0,fa,fa,slab,no_basement,no_basement,no_basement,no_basement,0.0,no_basement,0.0,0.0,0.0,gasa,fa,n,fusef,334,0,0,334,0.0,0.0,1,0,1,1,fa,2,typ,0,0,no_garage,0.0,no_garage,0.0,0.0,no_garage,no_garage,n,0,0,0,0,0,0,no_fence,none,0,1,2007,wd,normal,39300.0,-93.629661,42.036575,67250.0
2399,20,rl,50.0,5000,no_alley_access,reg,lvl,inside,gtl,brkside,norm,1fam,1story,3,3,1946,1950,gable,wdshing,wd shng,none,0.0,fa,fa,cblock,fa,fa,no,lwq,299.0,unf,0.0,367.0,666.0,gasa,fa,n,sbrkr,666,0,0,666,0.0,1.0,1,0,2,1,gd,4,typ,0,0,no_garage,0.0,no_garage,0.0,0.0,no_garage,no_garage,n,0,52,0,0,0,0,mnprv,none,0,4,2007,wd,normal,,-93.629545,42.035684,79900.0
2401,20,rl,50.0,5175,no_alley_access,reg,lvl,inside,gtl,brkside,rran,1fam,1story,5,8,1958,2000,gable,vinylsd,vinylsd,none,0.0,ta,ta,cblock,ta,ta,no,blq,150.0,alq,404.0,254.0,808.0,gasa,ex,y,sbrkr,808,0,0,808,0.0,0.0,1,0,2,1,ta,5,typ,0,0,detchd,1963.0,unf,1.0,308.0,ta,ta,n,143,0,0,0,0,0,no_fence,none,0,7,2007,cod,normal,,-93.628582,42.036223,121600.0
2807,20,rl,50.0,5500,no_alley_access,reg,lvl,inside,gtl,swisu,norm,1fam,1story,7,5,2004,2004,shed,vinylsd,vinylsd,none,0.0,ta,ta,pconc,gd,gd,mn,glq,510.0,lwq,373.0,190.0,1073.0,gasa,ex,y,sbrkr,1073,0,0,1073,1.0,0.0,2,0,2,1,ta,4,typ,0,0,detchd,2004.0,unf,1.0,246.0,ta,ta,y,0,120,0,0,0,0,no_fence,none,0,5,2006,wd,normal,,-93.655786,42.027997,126000.0
1618,20,rl,50.0,6953,no_alley_access,reg,lvl,inside,gtl,mitchel,norm,1fam,1story,5,7,1971,2004,gable,vinylsd,vinylsd,none,0.0,ta,gd,cblock,ta,ta,no,alq,469.0,unf,0.0,395.0,864.0,gasa,ex,y,sbrkr,874,0,0,874,0.0,0.0,1,0,3,1,ta,5,typ,0,0,detchd,1971.0,unf,1.0,352.0,ta,ta,y,0,0,0,0,0,0,no_fence,none,0,6,2010,conld,normal,,-93.601449,41.991558,102250.0
961,20,rl,50.0,7207,no_alley_access,ir1,lvl,inside,gtl,brkside,norm,1fam,1story,5,7,1958,2008,gable,wd sdng,plywood,none,0.0,ta,gd,cblock,ta,ta,gd,blq,696.0,unf,0.0,162.0,858.0,gasa,gd,y,sbrkr,858,0,0,858,1.0,0.0,1,0,2,1,ta,4,typ,0,0,no_garage,0.0,no_garage,0.0,0.0,no_garage,no_garage,y,117,0,0,0,0,0,no_fence,none,0,2,2010,wd,normal,116500.0,-93.629287,42.035256,82500.0
312,20,rl,50.0,8000,no_alley_access,reg,lvl,inside,gtl,names,norm,1fam,1story,6,6,1948,2002,gable,vinylsd,vinylsd,none,0.0,ta,gd,cblock,ta,ta,no,alq,680.0,unf,0.0,292.0,972.0,gasa,ex,y,sbrkr,972,0,0,972,1.0,0.0,1,0,2,1,ta,5,typ,1,gd,detchd,1948.0,unf,1.0,240.0,ta,ta,y,0,0,0,0,0,0,no_fence,none,0,5,2009,wd,normal,132000.0,-93.617182,42.034746,113500.0
1282,20,rl,50.0,8049,no_alley_access,ir1,lvl,culdsac,gtl,timber,norm,1fam,1story,7,5,1990,1990,hip,hdboard,hdboard,brkface,54.0,ta,ta,cblock,gd,ta,no,alq,1053.0,unf,0.0,256.0,1309.0,gasa,ta,y,sbrkr,1339,0,0,1339,1.0,0.0,2,0,2,1,ta,6,typ,1,ta,attchd,1990.0,fin,2.0,484.0,gd,gd,y,0,58,0,0,90,0,no_fence,none,0,7,2006,wd,normal,180000.0,-93.646575,41.998023,189500.0
1124,20,rl,50.0,9405,no_alley_access,reg,lvl,inside,gtl,edwards,norm,1fam,1story,5,9,1947,2008,hip,vinylsd,vinylsd,none,0.0,ta,ex,cblock,ta,ta,no,unf,0.0,unf,0.0,698.0,698.0,gasa,ex,y,sbrkr,698,0,0,698,0.0,1.0,1,0,2,1,ta,4,typ,0,0,no_garage,0.0,no_garage,0.0,0.0,no_garage,no_garage,y,0,200,0,0,0,0,no_fence,none,0,6,2009,wd,normal,118000.0,-93.664779,42.022478,116000.0
904,20,rl,50.0,14859,no_alley_access,ir1,hls,culdsac,gtl,gilbert,norm,1fam,1story,7,5,2006,2006,hip,vinylsd,vinylsd,brkface,27.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,1670.0,1670.0,gasa,ex,y,sbrkr,1670,0,0,1670,0.0,0.0,2,0,3,1,gd,7,typ,1,gd,attchd,2006.0,rfn,3.0,690.0,ta,ta,y,144,60,0,0,0,0,no_fence,none,0,8,2006,new,partial,240000.0,-93.635967,42.06281,274725.0
1185,20,rl,50.0,35133,no_alley_access,reg,lvl,inside,mod,timber,norm,1fam,1story,5,4,1963,1963,hip,metalsd,metalsd,brkface,226.0,ta,ta,cblock,ta,ta,gd,rec,1159.0,unf,0.0,413.0,1572.0,gasa,gd,y,sbrkr,1572,0,0,1572,1.0,0.0,1,1,3,1,ta,5,typ,2,ta,2types,1963.0,rfn,3.0,995.0,ta,ta,y,0,263,0,0,263,0,no_fence,none,0,5,2007,wd,normal,186700.0,-93.662162,41.997352,261013.5
2264,20,rl,52.0,51974,no_alley_access,ir1,lvl,culdsac,gtl,stonebr,posn,1fam,1story,9,5,2006,2007,hip,vinylsd,vinylsd,brkface,710.0,ex,ta,pconc,ex,ta,av,glq,1101.0,unf,0.0,1559.0,2660.0,gasa,ex,y,sbrkr,2338,0,0,2338,1.0,0.0,2,1,4,1,gd,8,typ,2,gd,attchd,2005.0,fin,3.0,1110.0,gd,ta,y,0,135,0,0,322,0,no_fence,none,0,6,2007,new,partial,,-93.626366,42.061202,501837.0
2322,20,rl,53.0,3710,no_alley_access,reg,lvl,inside,gtl,blmngtn,norm,1fam,1story,7,5,2007,2007,gable,vinylsd,vinylsd,brkface,16.0,gd,ta,pconc,gd,ta,av,unf,0.0,unf,0.0,1266.0,1266.0,gasa,ex,y,sbrkr,1266,0,0,1266,0.0,0.0,2,0,2,1,gd,6,typ,1,gd,attchd,2007.0,fin,2.0,388.0,ta,ta,y,100,16,0,0,0,0,no_fence,none,0,8,2007,new,partial,,-93.642177,42.063301,213490.0
1987,20,rl,53.0,3710,no_alley_access,reg,lvl,inside,gtl,blmngtn,norm,1fam,1story,7,5,2007,2008,gable,wdshing,wd shng,brkface,20.0,gd,ta,pconc,gd,ta,gd,unf,0.0,unf,0.0,1146.0,1146.0,gasa,ex,y,sbrkr,1246,0,0,1246,0.0,0.0,2,0,2,1,gd,5,typ,1,gd,attchd,2007.0,fin,2.0,428.0,ta,ta,y,100,24,0,0,0,0,no_fence,none,0,3,2008,new,partial,,-93.642326,42.063301,213490.0
1782,20,rl,53.0,5470,no_alley_access,reg,lvl,inside,gtl,oldtown,norm,1fam,1story,3,5,1958,1958,gable,metalsd,metalsd,none,0.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,792.0,792.0,gasa,gd,y,fusea,792,0,0,792,0.0,0.0,1,0,2,1,ta,4,typ,0,0,attchd,1958.0,unf,1.0,366.0,fa,ta,y,0,90,0,0,0,0,no_fence,none,0,8,2009,wd,normal,,-93.6146206,42.0380659,135000.0
1775,20,rl,53.0,8128,no_alley_access,ir1,lvl,culdsac,gtl,names,norm,1fam,1story,6,7,1954,1954,hip,metalsd,metalsd,brkface,80.0,ta,ta,cblock,ta,ta,no,alq,490.0,unf,0.0,572.0,1062.0,gasa,gd,y,sbrkr,1062,0,0,1062,1.0,0.0,1,0,3,1,ta,6,typ,0,0,attchd,1954.0,unf,1.0,297.0,ta,ta,y,0,0,0,0,0,0,no_fence,none,0,2,2009,wd,normal,,-93.618549,42.039674,124500.0
1938,20,rl,53.0,14137,no_alley_access,ir1,lvl,inside,gtl,gilbert,norm,1fam,1story,5,5,1996,1997,gable,hdboard,hdboard,none,0.0,gd,ta,pconc,gd,ta,no,glq,450.0,unf,0.0,898.0,1348.0,gasa,gd,y,sbrkr,1384,0,0,1384,1.0,0.0,2,0,3,1,gd,7,typ,0,0,attchd,1996.0,unf,2.0,404.0,ta,ta,y,0,39,0,0,0,0,no_fence,none,0,11,2008,wd,normal,,-93.636718,42.060639,168250.0
1945,20,rl,53.0,15401,no_alley_access,ir1,hls,culdsac,gtl,stonebr,norm,1fam,1story,9,5,2004,2004,hip,vinylsd,vinylsd,brkface,296.0,ex,ta,pconc,ex,ta,gd,glq,1337.0,unf,0.0,547.0,1884.0,gasa,ex,y,sbrkr,1884,0,0,1884,1.0,0.0,2,0,2,1,ex,7,typ,1,gd,attchd,2004.0,fin,3.0,670.0,ta,ta,y,214,76,0,0,0,0,no_fence,none,0,9,2008,wd,normal,,-93.627911,42.060241,374963.0
696,20,rl,54.0,13811,no_alley_access,ir1,lvl,inside,gtl,timber,norm,1fam,1story,6,6,1987,1987,gable,hdboard,hdboard,brkface,72.0,ta,ta,cblock,gd,gd,no,glq,980.0,lwq,40.0,92.0,1112.0,gasa,gd,y,sbrkr,1137,0,0,1137,1.0,0.0,2,0,2,1,gd,5,typ,1,ta,attchd,1987.0,unf,2.0,551.0,ta,ta,y,125,0,0,0,0,0,no_fence,none,0,7,2006,wd,normal,176000.0,-93.646099,41.999553,184000.0
1222,20,rl,55.0,8250,no_alley_access,reg,lvl,inside,gtl,sawyer,feedr,1fam,1story,5,5,1968,1968,hip,hdboard,hdboard,none,0.0,ta,ta,cblock,ta,ta,no,blq,250.0,lwq,492.0,210.0,952.0,gasa,ex,y,sbrkr,1211,0,0,1211,0.0,0.0,1,0,3,1,ta,5,typ,1,ta,attchd,1968.0,unf,1.0,322.0,ta,ta,y,0,63,0,0,0,0,no_fence,none,0,8,2008,wd,normal,134000.0,-93.656979,42.034409,217200.0
1951,20,rl,56.0,18559,no_alley_access,ir1,lvl,culdsac,gtl,nwames,norm,1fam,1story,7,5,1978,1978,hip,plywood,plywood,brkface,383.0,gd,gd,cblock,gd,ta,no,glq,1206.0,rec,186.0,656.0,2048.0,gasa,ta,y,sbrkr,2064,0,0,2064,1.0,0.0,2,0,3,1,gd,7,typ,2,fa,attchd,1978.0,fin,2.0,550.0,ta,ta,y,200,0,0,0,0,0,no_fence,none,0,8,2008,wd,normal,,-93.636511,42.055358,181000.0
2209,20,rl,56.0,26073,no_alley_access,ir1,lvl,culdsac,gtl,crawfor,norm,1fam,1story,5,5,1956,1956,gable,brkface,metalsd,none,0.0,ta,ta,pconc,ta,ta,no,rec,1116.0,unf,0.0,782.0,1898.0,gasa,ex,y,fusea,1898,0,0,1898,0.0,0.0,2,1,3,1,ta,7,typ,2,ta,attchd,1956.0,unf,2.0,484.0,ta,ta,y,0,51,224,0,0,0,mnprv,none,0,4,2008,wd,normal,,-93.640311,42.012638,217000.0
698,20,rl,57.0,6420,no_alley_access,ir1,lvl,inside,gtl,edwards,norm,1fam,1story,5,7,1952,1952,gable,wd sdng,wd sdng,none,0.0,ta,ta,pconc,ex,gd,mn,lwq,210.0,alq,551.0,219.0,980.0,gasa,fa,y,fusea,1148,0,0,1148,0.0,1.0,1,0,2,1,ta,6,typ,0,0,detchd,1952.0,unf,1.0,308.0,ta,ta,y,0,0,0,0,0,0,no_fence,none,0,9,2006,wd,normal,123500.0,-93.660187,42.026308,61000.0
798,20,rl,57.0,7677,no_alley_access,reg,lvl,inside,gtl,names,norm,1fam,1story,5,5,1953,1953,gable,vinylsd,vinylsd,none,0.0,ta,ta,cblock,ta,ta,no,blq,570.0,unf,0.0,203.0,773.0,gasa,gd,y,sbrkr,773,0,0,773,0.0,0.0,1,0,2,1,ta,4,typ,0,0,attchd,1953.0,unf,1.0,240.0,ta,ta,y,0,0,0,0,0,0,no_fence,none,0,4,2008,wd,abnorml,110000.0,-93.61707,42.038516,134500.0
1151,20,rl,57.0,8280,no_alley_access,ir1,lvl,inside,gtl,names,norm,1fam,1story,6,5,1950,1950,gable,brkface,brkface,none,0.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,932.0,932.0,gasa,ex,y,fusea,932,0,0,932,0.0,0.0,1,0,2,1,gd,4,typ,1,gd,attchd,1950.0,unf,1.0,306.0,ta,ta,y,0,0,214,0,0,0,gdprv,none,0,11,2007,wd,normal,124000.0,-93.622804,42.039212,139562.5
1048,20,rl,57.0,9245,no_alley_access,ir2,lvl,inside,gtl,collgcr,norm,1fam,1story,5,5,1994,1995,gable,vinylsd,vinylsd,none,0.0,ta,ta,pconc,gd,ta,no,glq,686.0,unf,0.0,304.0,990.0,gasa,ex,y,sbrkr,990,0,0,990,0.0,1.0,1,0,3,1,ta,5,typ,0,0,detchd,1996.0,unf,2.0,672.0,ta,ta,y,0,0,0,0,0,0,no_fence,none,0,2,2008,wd,normal,145000.0,-93.691612,42.019153,144500.0
1118,20,rl,57.0,9764,no_alley_access,ir1,lvl,fr2,gtl,sawyer,feedr,1fam,1story,5,7,1967,2003,gable,vinylsd,vinylsd,none,0.0,ta,ta,cblock,ta,ta,no,blq,702.0,unf,0.0,192.0,894.0,gasa,ex,y,sbrkr,894,0,0,894,1.0,0.0,1,0,3,1,gd,5,typ,0,0,attchd,1967.0,rfn,2.0,450.0,ta,ta,y,0,0,0,0,0,0,no_fence,none,0,5,2008,wd,normal,130000.0,-93.677945,42.031123,125000.0
1636,20,rl,58.0,7250,no_alley_access,reg,lvl,inside,gtl,gilbert,norm,1fam,1story,6,5,1993,1993,gable,hdboard,hdboard,brkface,45.0,ta,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,1181.0,1181.0,gasa,ex,y,sbrkr,1190,0,0,1190,0.0,0.0,2,0,3,1,gd,6,typ,1,ta,attchd,1993.0,unf,2.0,430.0,ta,ta,y,0,21,0,0,0,0,no_fence,none,0,11,2009,wd,normal,,-93.635824,42.058194,176000.0
2501,20,rl,58.0,9280,no_alley_access,reg,lvl,inside,gtl,edwards,norm,1fam,1story,5,6,1951,1951,gable,wd sdng,wd sdng,none,0.0,ta,ta,cblock,fa,ta,no,alq,557.0,unf,0.0,785.0,1342.0,gasa,ex,y,sbrkr,1342,0,0,1342,1.0,0.0,1,0,4,1,ta,7,typ,0,0,detchd,1951.0,unf,1.0,256.0,ta,ta,y,0,0,0,0,0,0,no_fence,none,0,4,2007,wd,normal,,-93.658545,42.023874,120000.0
2908,20,rl,58.0,10172,no_alley_access,ir1,lvl,inside,gtl,mitchel,norm,1fam,1story,5,7,1968,2003,gable,plywood,plywood,none,0.0,ta,ta,cblock,ta,ta,no,alq,441.0,unf,0.0,423.0,864.0,gasa,ex,y,sbrkr,874,0,0,874,1.0,0.0,1,0,3,1,ta,5,typ,0,0,attchd,1968.0,rfn,1.0,288.0,ta,ta,y,0,120,0,0,0,0,no_fence,none,0,10,2006,wd,normal,,-93.604279,41.993062,131125.0
2248,20,rl,59.0,6490,no_alley_access,reg,lvl,inside,gtl,mitchel,norm,1fam,1story,5,7,1983,1983,gable,vinylsd,vinylsd,none,0.0,ta,gd,cblock,ta,ta,no,glq,534.0,unf,0.0,282.0,816.0,gasa,ex,y,sbrkr,816,0,0,816,0.0,1.0,1,0,2,1,ta,4,typ,0,0,attchd,1983.0,unf,1.0,264.0,ta,ta,y,315,0,0,0,0,0,gdwo,none,0,4,2008,wd,normal,,-93.6051072,41.987109,129500.0
749,20,rl,59.0,10593,no_alley_access,ir1,lvl,inside,gtl,noridge,norm,1fam,1story,7,5,1996,1996,hip,vinylsd,vinylsd,brkface,338.0,gd,ta,pconc,gd,ta,no,glq,919.0,unf,0.0,801.0,1720.0,gasa,ex,y,sbrkr,1720,0,0,1720,1.0,0.0,2,0,3,1,gd,7,typ,1,ta,attchd,1996.0,fin,2.0,527.0,ta,ta,y,240,56,154,0,0,0,no_fence,none,0,3,2010,wd,normal,260400.0,-93.654206,42.051721,325000.0
2325,20,rl,59.0,10936,no_alley_access,ir1,lvl,inside,gtl,gilbert,norm,1fam,1story,7,5,2006,2006,gable,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,av,unf,0.0,unf,0.0,1510.0,1510.0,gasa,ex,y,sbrkr,1525,0,0,1525,0.0,0.0,2,1,3,1,gd,6,typ,1,gd,attchd,2006.0,rfn,2.0,534.0,ta,ta,y,100,18,0,0,0,0,no_fence,none,0,4,2007,new,partial,,-93.643954,42.061531,215000.0
